Trying 'B' 'E'..
{0000016F} Added   0000@12AE + 0007@12DA  = 0007
{00000C85} Added   000A@284A + 0001@2848  = 000B
{00000C8B} Added   000B@284A + 0001@2848  = 000C
{00000C91} Added   000C@284A + 0001@2848  = 000D
{00000C97} Added   000D@284A + 0001@2848  = 000E
{00000CB3} Added   000E@284A - 000E@284A  = 0000
{00000CCE} Added   011A@26A4 - 011A@26A4  = 0000
{00000CD4} Added   0000@26A4 + 010E@253E  = 010E
{00000CDA} Added   010E@26A4 + 000D@2688  = 011B
{00000CE3} Added   0056@265E - 0056@265E  = 0000
{00000CEC} Added   011A@29D6 - 011A@29D6  = 0000
{00000CF2} Added   0000@29D6 + 011B@26A4  = 011B
#{0D1A}: [FF82]@0000 = [0000]@0000 - [007E]@1222
#{0EAA}: [0000]@1222 = [007E]@1222 - [007E]@1222
#{0EB6}: [007E]@1222 = [0000]@1222 - [FF82]@0000
{00000CF8} Added   0000@265E + 007E@1222  = 007E
{00000D01} Added   0016@2E20 - 0016@2E20  = 0000
{00000D07} Added   0000@2E20 + 007E@265E  = 007E
{00000D10} Added   007E@2E20 - 0040@26EA  = 003E
{00000D19} Added   0015@2E12 - 0015@2E12  = 0000
{00000D1F} Added   0000@2E12 + 003E@2E20  = 003E
{00000D4D} Added   000E@2AF0 - 000E@2AF0  = 0000
{00000D53} Added   0000@2AF0 + 000E@2AEE  = 000E
{00000D5C} Added   0104@2AF2 - 0104@2AF2  = 0000
{00000D62} Added   0000@2AF2 + 0104@2AEC  = 0104
{00000D6B} Added   0000@2AE6 - 0001@2AD2  = FFFF
{00000D8B} Added   FFFF@2AE6 + 0001@2B12  = 0000
{00000E10} Added   003E@2E12 - 0001@2C1C  = 003D
{00000E45} Added   000E@2CE0 - 000E@2CE0  = 0000
{00000E4B} Added   0000@2CE0 + 000E@2CDE  = 000E
{00000E54} Added   0006@2CE2 - 0006@2CE2  = 0000
{00000E5A} Added   0000@2CE2 + 0006@2CDC  = 0006
{00000E63} Added   0000@2CD6 - 0001@2CC2  = FFFF
{00000E83} Added   FFFF@2CD6 + 0001@2D02  = 0000
{00000F22} Added   0056@3262 - 0056@3262  = 0000
{00000F28} Added   0000@3262 + 007E@265E  = 007E
{00000F3A} Added   0055@3254 - 0055@3254  = 0000
{00000F40} Added   0000@3254 + 007E@3262  = 007E
{00000F6E} Added   000E@2F32 - 000E@2F32  = 0000
{00000F74} Added   0000@2F32 + 000E@2F30  = 000E
{00000F7D} Added   0104@2F34 - 0104@2F34  = 0000
{00000F83} Added   0000@2F34 + 0104@2F2E  = 0104
{00000F8C} Added   0000@2F28 - 0001@2F14  = FFFF
{00000FAC} Added   FFFF@2F28 + 0001@2F54  = 0000
{00001031} Added   007E@3254 - 0001@305E  = 007D
{00001066} Added   000E@3122 - 000E@3122  = 0000
{0000106C} Added   0000@3122 + 000E@3120  = 000E
{00001075} Added   0006@3124 - 0006@3124  = 0000
{0000107B} Added   0000@3124 + 0006@311E  = 0006
{00001084} Added   0000@3118 - 0001@3104  = FFFF
{000010A4} Added   FFFF@3118 + 0001@3144  = 0000
{00001140} Added   041A@267A + 007E@265E  = 0498
{00001158} Added   000D@2688 + 0001@32AC  = 000E
{00000BC1} Added   FFCD@2978 - FFCD@2978  = 0000
{00000BC7} Added   0000@2978 + 000E@2688  = 000E
{00000BD0} Added   000E@2978 - 0040@25CE  = FFCE
{00000BD9} Added   0033@284C - 0033@284C  = 0000
{00000BE2} Added   0001@2848 - 0001@2848  = 0000
{00000BE7} Added   0000@284C - FFCE@2978  = 0032
{00000BF5} Added   0000@2848 + 0032@284C  = 0032
{00000BFE} Added   000E@2852 - 000E@2852  = 0000
{00000C04} Added   0000@2852 + 000E@2850  = 000E
{00000C0D} Added   0006@2854 - 0006@2854  = 0000
{00000C13} Added   0000@2854 + 0006@284E  = 0006
{00000C1C} Added   0032@2848 - 0001@2834  = 0031
{00000C37} Added   0031@2848 - 0031@2848  = 0000
{00000C3C} Added   0000@2848 + 0001@2874  = 0001
{00000C49} Added   0000@284A + 0001@2848  = 0001
{00000C4F} Added   0001@284A + 0001@284A  = 0002
{00000C55} Added   0002@284A + 0001@2848  = 0003
{00000C5B} Added   0003@284A + 0001@2848  = 0004
{00000C61} Added   0004@284A + 0001@2848  = 0005
{00000C67} Added   0005@284A + 0001@2848  = 0006
{00000C6D} Added   0006@284A + 0001@2848  = 0007
{00000C73} Added   0007@284A + 0001@2848  = 0008
{00000C79} Added   0008@284A + 0001@2848  = 0009
{00000C7F} Added   0009@284A + 0001@2848  = 000A
{00000C85} Added   000A@284A + 0001@2848  = 000B
{00000C8B} Added   000B@284A + 0001@2848  = 000C
{00000C91} Added   000C@284A + 0001@2848  = 000D
{00000C97} Added   000D@284A + 0001@2848  = 000E
{00000CB3} Added   000E@284A - 000E@284A  = 0000
{00000CCE} Added   011B@26A4 - 011B@26A4  = 0000
{00000CD4} Added   0000@26A4 + 010E@253E  = 010E
{00000CDA} Added   010E@26A4 + 000E@2688  = 011C
{00000CE3} Added   007E@265E - 007E@265E  = 0000
{00000CEC} Added   011B@29D6 - 011B@29D6  = 0000
{00000CF2} Added   0000@29D6 + 011C@26A4  = 011C
#{0D1A}: [FFB4]@0000 = [0000]@0000 - [004C]@1224
#{0EAA}: [0000]@1224 = [004C]@1224 - [004C]@1224
#{0EB6}: [004C]@1224 = [0000]@1224 - [FFB4]@0000
{00000CF8} Added   0000@265E + 004C@1224  = 004C
{00000D01} Added   003E@2E20 - 003E@2E20  = 0000
{00000D07} Added   0000@2E20 + 004C@265E  = 004C
{00000D10} Added   004C@2E20 - 0040@26EA  = 000C
{00000D19} Added   003D@2E12 - 003D@2E12  = 0000
{00000D1F} Added   0000@2E12 + 000C@2E20  = 000C
{00000D4D} Added   000E@2AF0 - 000E@2AF0  = 0000
{00000D53} Added   0000@2AF0 + 000E@2AEE  = 000E
{00000D5C} Added   0104@2AF2 - 0104@2AF2  = 0000
{00000D62} Added   0000@2AF2 + 0104@2AEC  = 0104
{00000D6B} Added   0000@2AE6 - 0001@2AD2  = FFFF
{00000D8B} Added   FFFF@2AE6 + 0001@2B12  = 0000
{00000E10} Added   000C@2E12 - 0001@2C1C  = 000B
{00000E45} Added   000E@2CE0 - 000E@2CE0  = 0000
{00000E4B} Added   0000@2CE0 + 000E@2CDE  = 000E
{00000E54} Added   0006@2CE2 - 0006@2CE2  = 0000
{00000E5A} Added   0000@2CE2 + 0006@2CDC  = 0006
{00000E63} Added   0000@2CD6 - 0001@2CC2  = FFFF
{00000E83} Added   FFFF@2CD6 + 0001@2D02  = 0000
{00000F22} Added   007E@3262 - 007E@3262  = 0000
{00000F28} Added   0000@3262 + 004C@265E  = 004C
{00000F3A} Added   007D@3254 - 007D@3254  = 0000
{00000F40} Added   0000@3254 + 004C@3262  = 004C
{00000F6E} Added   000E@2F32 - 000E@2F32  = 0000
{00000F74} Added   0000@2F32 + 000E@2F30  = 000E
{00000F7D} Added   0104@2F34 - 0104@2F34  = 0000
{00000F83} Added   0000@2F34 + 0104@2F2E  = 0104
{00000F8C} Added   0000@2F28 - 0001@2F14  = FFFF
{00000FAC} Added   FFFF@2F28 + 0001@2F54  = 0000
{00001031} Added   004C@3254 - 0001@305E  = 004B
{00001066} Added   000E@3122 - 000E@3122  = 0000
{0000106C} Added   0000@3122 + 000E@3120  = 000E
{00001075} Added   0006@3124 - 0006@3124  = 0000
{0000107B} Added   0000@3124 + 0006@311E  = 0006
{00001084} Added   0000@3118 - 0001@3104  = FFFF
{000010A4} Added   FFFF@3118 + 0001@3144  = 0000
{00001140} Added   0498@267A + 004C@265E  = 04E4
{00001158} Added   000E@2688 + 0001@32AC  = 000F
{00000BC1} Added   FFCE@2978 - FFCE@2978  = 0000
{00000BC7} Added   0000@2978 + 000F@2688  = 000F
{00000BD0} Added   000F@2978 - 0040@25CE  = FFCF
{00000BD9} Added   0032@284C - 0032@284C  = 0000
{00000BE2} Added   0001@2848 - 0001@2848  = 0000
{00000BE7} Added   0000@284C - FFCF@2978  = 0031
{00000BF5} Added   0000@2848 + 0031@284C  = 0031
{00000BFE} Added   000E@2852 - 000E@2852  = 0000
{00000C04} Added   0000@2852 + 000E@2850  = 000E
{00000C0D} Added   0006@2854 - 0006@2854  = 0000
{00000C13} Added   0000@2854 + 0006@284E  = 0006
{00000C1C} Added   0031@2848 - 0001@2834  = 0030
{00000C37} Added   0030@2848 - 0030@2848  = 0000
{00000C3C} Added   0000@2848 + 0001@2874  = 0001
{00000C49} Added   0000@284A + 0001@2848  = 0001
{00000C4F} Added   0001@284A + 0001@284A  = 0002
{00000C55} Added   0002@284A + 0001@2848  = 0003
{00000C5B} Added   0003@284A + 0001@2848  = 0004
{00000C61} Added   0004@284A + 0001@2848  = 0005
{00000C67} Added   0005@284A + 0001@2848  = 0006
{00000C6D} Added   0006@284A + 0001@2848  = 0007
{00000C73} Added   0007@284A + 0001@2848  = 0008
{00000C79} Added   0008@284A + 0001@2848  = 0009
{00000C7F} Added   0009@284A + 0001@2848  = 000A
{00000C85} Added   000A@284A + 0001@2848  = 000B
{00000C8B} Added   000B@284A + 0001@2848  = 000C
{00000C91} Added   000C@284A + 0001@2848  = 000D
{00000C97} Added   000D@284A + 0001@2848  = 000E
{00000CB3} Added   000E@284A - 000E@284A  = 0000
{00000CCE} Added   011C@26A4 - 011C@26A4  = 0000
{00000CD4} Added   0000@26A4 + 010E@253E  = 010E
{00000CDA} Added   010E@26A4 + 000F@2688  = 011D
{00000CE3} Added   004C@265E - 004C@265E  = 0000
{00000CEC} Added   011C@29D6 - 011C@29D6  = 0000
{00000CF2} Added   0000@29D6 + 011D@26A4  = 011D
#{0D1A}: [FF95]@0000 = [0000]@0000 - [006B]@1226
#{0EAA}: [0000]@1226 = [006B]@1226 - [006B]@1226
#{0EB6}: [006B]@1226 = [0000]@1226 - [FF95]@0000
{00000CF8} Added   0000@265E + 006B@1226  = 006B
{00000D01} Added   000C@2E20 - 000C@2E20  = 0000
{00000D07} Added   0000@2E20 + 006B@265E  = 006B
{00000D10} Added   006B@2E20 - 0040@26EA  = 002B
{00000D19} Added   000B@2E12 - 000B@2E12  = 0000
{00000D1F} Added   0000@2E12 + 002B@2E20  = 002B
{00000D4D} Added   000E@2AF0 - 000E@2AF0  = 0000
{00000D53} Added   0000@2AF0 + 000E@2AEE  = 000E
{00000D5C} Added   0104@2AF2 - 0104@2AF2  = 0000
{00000D62} Added   0000@2AF2 + 0104@2AEC  = 0104
{00000D6B} Added   0000@2AE6 - 0001@2AD2  = FFFF
{00000D8B} Added   FFFF@2AE6 + 0001@2B12  = 0000
{00000E10} Added   002B@2E12 - 0001@2C1C  = 002A
{00000E45} Added   000E@2CE0 - 000E@2CE0  = 0000
{00000E4B} Added   0000@2CE0 + 000E@2CDE  = 000E
{00000E54} Added   0006@2CE2 - 0006@2CE2  = 0000
{00000E5A} Added   0000@2CE2 + 0006@2CDC  = 0006
{00000E63} Added   0000@2CD6 - 0001@2CC2  = FFFF
{00000E83} Added   FFFF@2CD6 + 0001@2D02  = 0000
{00000F22} Added   004C@3262 - 004C@3262  = 0000
{00000F28} Added   0000@3262 + 006B@265E  = 006B
{00000F3A} Added   004B@3254 - 004B@3254  = 0000
{00000F40} Added   0000@3254 + 006B@3262  = 006B
{00000F6E} Added   000E@2F32 - 000E@2F32  = 0000
{00000F74} Added   0000@2F32 + 000E@2F30  = 000E
{00000F7D} Added   0104@2F34 - 0104@2F34  = 0000
{00000F83} Added   0000@2F34 + 0104@2F2E  = 0104
{00000F8C} Added   0000@2F28 - 0001@2F14  = FFFF
{00000FAC} Added   FFFF@2F28 + 0001@2F54  = 0000
{00001031} Added   006B@3254 - 0001@305E  = 006A
{00001066} Added   000E@3122 - 000E@3122  = 0000
{0000106C} Added   0000@3122 + 000E@3120  = 000E
{00001075} Added   0006@3124 - 0006@3124  = 0000
{0000107B} Added   0000@3124 + 0006@311E  = 0006
{00001084} Added   0000@3118 - 0001@3104  = FFFF
{000010A4} Added   FFFF@3118 + 0001@3144  = 0000
{00001140} Added   04E4@267A + 006B@265E  = 054F
{00001158} Added   000F@2688 + 0001@32AC  = 0010
{00000BC1} Added   FFCF@2978 - FFCF@2978  = 0000
{00000BC7} Added   0000@2978 + 0010@2688  = 0010
{00000BD0} Added   0010@2978 - 0040@25CE  = FFD0
{00000BD9} Added   0031@284C - 0031@284C  = 0000
{00000BE2} Added   0001@2848 - 0001@2848  = 0000
{00000BE7} Added   0000@284C - FFD0@2978  = 0030
{00000BF5} Added   0000@2848 + 0030@284C  = 0030
{00000BFE} Added   000E@2852 - 000E@2852  = 0000
{00000C04} Added   0000@2852 + 000E@2850  = 000E
{00000C0D} Added   0006@2854 - 0006@2854  = 0000
{00000C13} Added   0000@2854 + 0006@284E  = 0006
{00000C1C} Added   0030@2848 - 0001@2834  = 002F
{00000C37} Added   002F@2848 - 002F@2848  = 0000
{00000C3C} Added   0000@2848 + 0001@2874  = 0001
{00000C49} Added   0000@284A + 0001@2848  = 0001
{00000C4F} Added   0001@284A + 0001@284A  = 0002
{00000C55} Added   0002@284A + 0001@2848  = 0003
{00000C5B} Added   0003@284A + 0001@2848  = 0004
{00000C61} Added   0004@284A + 0001@2848  = 0005
{00000C67} Added   0005@284A + 0001@2848  = 0006
{00000C6D} Added   0006@284A + 0001@2848  = 0007
{00000C73} Added   0007@284A + 0001@2848  = 0008
{00000C79} Added   0008@284A + 0001@2848  = 0009
{00000C7F} Added   0009@284A + 0001@2848  = 000A
{00000C85} Added   000A@284A + 0001@2848  = 000B
{00000C8B} Added   000B@284A + 0001@2848  = 000C
{00000C91} Added   000C@284A + 0001@2848  = 000D
{00000C97} Added   000D@284A + 0001@2848  = 000E
{00000CB3} Added   000E@284A - 000E@284A  = 0000
{00000CCE} Added   011D@26A4 - 011D@26A4  = 0000
{00000CD4} Added   0000@26A4 + 010E@253E  = 010E
{00000CDA} Added   010E@26A4 + 0010@2688  = 011E
{00000CE3} Added   006B@265E - 006B@265E  = 0000
{00000CEC} Added   011D@29D6 - 011D@29D6  = 0000
{00000CF2} Added   0000@29D6 + 011E@26A4  = 011E
#{0D1A}: [FFC1]@0000 = [0000]@0000 - [003F]@1228
#{0EAA}: [0000]@1228 = [003F]@1228 - [003F]@1228
#{0EB6}: [003F]@1228 = [0000]@1228 - [FFC1]@0000
{00000CF8} Added   0000@265E + 003F@1228  = 003F
{00000D01} Added   002B@2E20 - 002B@2E20  = 0000
{00000D07} Added   0000@2E20 + 003F@265E  = 003F
{00000D10} Added   003F@2E20 - 0040@26EA  = FFFF
{00000D19} Added   002A@2E12 - 002A@2E12  = 0000
{00000D1F} Added   0000@2E12 + FFFF@2E20  = FFFF
{00000D36} Added   0000@2AEA - FFFF@2E12  = 0001
{00000D44} Added   0000@2AE6 + 0001@2AEA  = 0001
{00000D4D} Added   000E@2AF0 - 000E@2AF0  = 0000
{00000D53} Added   0000@2AF0 + 000E@2AEE  = 000E
{00000D5C} Added   0104@2AF2 - 0104@2AF2  = 0000
{00000D62} Added   0000@2AF2 + 0104@2AEC  = 0104
{00000D6B} Added   0001@2AE6 - 0001@2AD2  = 0000
{00000D8B} Added   0000@2AE6 + 0001@2B12  = 0001
{00000D98} Added   0000@2AE8 + 0001@2AE6  = 0001
{00000D9E} Added   0001@2AE8 + 0001@2AE8  = 0002
{00000DA4} Added   0002@2AE8 + 0001@2AE6  = 0003
{00000DAA} Added   0003@2AE8 + 0001@2AE6  = 0004
{00000DB0} Added   0004@2AE8 + 0001@2AE6  = 0005
{00000DB6} Added   0005@2AE8 + 0001@2AE6  = 0006
{00000DBC} Added   0006@2AE8 + 0001@2AE6  = 0007
{00000DC2} Added   0007@2AE8 + 0001@2AE6  = 0008
{00000DC8} Added   0008@2AE8 + 0001@2AE6  = 0009
{00000DCE} Added   0009@2AE8 + 0001@2AE6  = 000A
{00000DD4} Added   000A@2AE8 + 0001@2AE6  = 000B
{00000DDA} Added   000B@2AE8 + 0001@2AE6  = 000C
{00000DE0} Added   000C@2AE8 + 0001@2AE6  = 000D
{00000DE6} Added   000D@2AE8 + 0001@2AE6  = 000E
{00000E02} Added   000E@2AE8 - 000E@2AE8  = 0000
{00000F22} Added   006B@3262 - 006B@3262  = 0000
{00000F28} Added   0000@3262 + 003F@265E  = 003F
{00000F3A} Added   006A@3254 - 006A@3254  = 0000
{00000F40} Added   0000@3254 + 003F@3262  = 003F
{00000F6E} Added   000E@2F32 - 000E@2F32  = 0000
{00000F74} Added   0000@2F32 + 000E@2F30  = 000E
{00000F7D} Added   0104@2F34 - 0104@2F34  = 0000
{00000F83} Added   0000@2F34 + 0104@2F2E  = 0104
{00000F8C} Added   0000@2F28 - 0001@2F14  = FFFF
{00000FAC} Added   FFFF@2F28 + 0001@2F54  = 0000
{00001031} Added   003F@3254 - 0001@305E  = 003E
{00001066} Added   000E@3122 - 000E@3122  = 0000
{0000106C} Added   0000@3122 + 000E@3120  = 000E
{00001075} Added   0006@3124 - 0006@3124  = 0000
{0000107B} Added   0000@3124 + 0006@311E  = 0006
{00001084} Added   0000@3118 - 0001@3104  = FFFF
{000010A4} Added   FFFF@3118 + 0001@3144  = 0000
{00001140} Added   054F@267A + 003F@265E  = 058E
{00001158} Added   0010@2688 + 0001@32AC  = 0011
{00000BC1} Added   FFD0@2978 - FFD0@2978  = 0000
{00000BC7} Added   0000@2978 + 0011@2688  = 0011
{00000BD0} Added   0011@2978 - 0040@25CE  = FFD1
{00000BD9} Added   0030@284C - 0030@284C  = 0000
{00000BE2} Added   0001@2848 - 0001@2848  = 0000
{00000BE7} Added   0000@284C - FFD1@2978  = 002F
{00000BF5} Added   0000@2848 + 002F@284C  = 002F
{00000BFE} Added   000E@2852 - 000E@2852  = 0000
{00000C04} Added   0000@2852 + 000E@2850  = 000E
{00000C0D} Added   0006@2854 - 0006@2854  = 0000
{00000C13} Added   0000@2854 + 0006@284E  = 0006
{00000C1C} Added   002F@2848 - 0001@2834  = 002E
{00000C37} Added   002E@2848 - 002E@2848  = 0000
{00000C3C} Added   0000@2848 + 0001@2874  = 0001
{00000C49} Added   0000@284A + 0001@2848  = 0001
{00000C4F} Added   0001@284A + 0001@2848  = 0002
{00000C55} Added   0002@284A + 0001@2848  = 0003
{00000C5B} Added   0003@284A + 0001@2848  = 0004
{00000C61} Added   0004@284A + 0001@2848  = 0005
{00000C67} Added   0005@284A + 0001@2848  = 0006
{00000C6D} Added   0006@284A + 0001@2848  = 0007
{00000C73} Added   0007@284A + 0001@2848  = 0008
{00000C79} Added   0008@284A + 0001@2848  = 0009
{00000C7F} Added   0009@284A + 0001@2848  = 000A
{00000C85} Added   000A@284A + 0001@2848  = 000B
{00000C8B} Added   000B@284A + 0001@2848  = 000C
{00000C91} Added   000C@284A + 0001@2848  = 000D
{00000C97} Added   000D@284A + 0001@2848  = 000E
{00000CB3} Added   000E@284A - 000E@284A  = 0000
{00000CCE} Added   011E@26A4 - 011E@26A4  = 0000
{00000CD4} Added   0000@26A4 + 010E@253E  = 010E
{00000CDA} Added   010E@26A4 + 0011@2688  = 011F
{00000CE3} Added   003F@265E - 003F@265E  = 0000
{00000CEC} Added   011E@29D6 - 011E@29D6  = 0000
{00000CF2} Added   0000@29D6 + 011F@26A4  = 011F
#{0D1A}: [FF93]@0000 = [0000]@0000 - [006D]@122A
#{0EAA}: [0000]@122A = [006D]@122A - [006D]@122A
#{0EB6}: [006D]@122A = [0000]@122A - [FF93]@0000
{00000CF8} Added   0000@265E + 006D@122A  = 006D
{00000D01} Added   FFFF@2E20 - FFFF@2E20  = 0000
{00000D07} Added   0000@2E20 + 006D@265E  = 006D
{00000D10} Added   006D@2E20 - 0040@26EA  = 002D
{00000D19} Added   FFFF@2E12 - FFFF@2E12  = 0000
{00000D1F} Added   0000@2E12 + 002D@2E20  = 002D
{00000D28} Added   0001@2AEA - 0001@2AEA  = 0000
{00000D31} Added   0001@2AE6 - 0001@2AE6  = 0000
{00000D4D} Added   000E@2AF0 - 000E@2AF0  = 0000
{00000D53} Added   0000@2AF0 + 000E@2AEE  = 000E
{00000D5C} Added   0104@2AF2 - 0104@2AF2  = 0000
{00000D62} Added   0000@2AF2 + 0104@2AEC  = 0104
{00000D6B} Added   0000@2AE6 - 0001@2AD2  = FFFF
{00000D8B} Added   FFFF@2AE6 + 0001@2B12  = 0000
{00000E10} Added   002D@2E12 - 0001@2C1C  = 002C
{00000E45} Added   000E@2CE0 - 000E@2CE0  = 0000
{00000E4B} Added   0000@2CE0 + 000E@2CDE  = 000E
{00000E54} Added   0006@2CE2 - 0006@2CE2  = 0000
{00000E5A} Added   0000@2CE2 + 0006@2CDC  = 0006
{00000E63} Added   0000@2CD6 - 0001@2CC2  = FFFF
{00000E83} Added   FFFF@2CD6 + 0001@2D02  = 0000
{00000F22} Added   003F@3262 - 003F@3262  = 0000
{00000F28} Added   0000@3262 + 006D@265E  = 006D
{00000F3A} Added   003E@3254 - 003E@3254  = 0000
{00000F40} Added   0000@3254 + 006D@3262  = 006D
{00000F6E} Added   000E@2F32 - 000E@2F32  = 0000
{00000F74} Added   0000@2F32 + 000E@2F30  = 000E
{00000F7D} Added   0104@2F34 - 0104@2F34  = 0000
{00000F83} Added   0000@2F34 + 0104@2F2E  = 0104
{00000F8C} Added   0000@2F28 - 0001@2F14  = FFFF
{00000FAC} Added   FFFF@2F28 + 0001@2F54  = 0000
{00001031} Added   006D@3254 - 0001@305E  = 006C
{00001066} Added   000E@3122 - 000E@3122  = 0000
{0000106C} Added   0000@3122 + 000E@3120  = 000E
{00001075} Added   0006@3124 - 0006@3124  = 0000
{0000107B} Added   0000@3124 + 0006@311E  = 0006
{00001084} Added   0000@3118 - 0001@3104  = FFFF
{000010A4} Added   FFFF@3118 + 0001@3144  = 0000
{00001140} Added   058E@267A + 006D@265E  = 05FB
{00001158} Added   0011@2688 + 0001@32AC  = 0012
{00000BC1} Added   FFD1@2978 - FFD1@2978  = 0000
{00000BC7} Added   0000@2978 + 0012@2688  = 0012
{00000BD0} Added   0012@2978 - 0040@25CE  = FFD2
{00000BD9} Added   002F@284C - 002F@284C  = 0000
{00000BE2} Added   0001@2848 - 0001@2848  = 0000
{00000BE7} Added   0000@284C - FFD2@2978  = 002E
{00000BF5} Added   0000@2848 + 002E@284C  = 002E
{00000BFE} Added   000E@2852 - 000E@2852  = 0000
{00000C04} Added   0000@2852 + 000E@2850  = 000E
{00000C0D} Added   0006@2854 - 0006@2854  = 0000
{00000C13} Added   0000@2854 + 0006@284E  = 0006
{00000C1C} Added   002E@2848 - 0001@2834  = 002D
{00000C37} Added   002D@2848 - 002D@2848  = 0000
{00000C3C} Added   0000@2848 + 0001@2874  = 0001
{00000C49} Added   0000@284A + 0001@2848  = 0001
{00000C4F} Added   0001@284A + 0001@2848  = 0002
{00000C55} Added   0002@284A + 0001@2848  = 0003
{00000C5B} Added   0003@284A + 0001@2848  = 0004
{00000C61} Added   0004@284A + 0001@2848  = 0005
{00000C67} Added   0005@284A + 0001@2848  = 0006
{00000C6D} Added   0006@284A + 0001@2848  = 0007
{00000C73} Added   0007@284A + 0001@2848  = 0008
{00000C79} Added   0008@284A + 0001@2848  = 0009
{00000C7F} Added   0009@284A + 0001@2848  = 000A
{00000C85} Added   000A@284A + 0001@2848  = 000B
{00000C8B} Added   000B@284A + 0001@2848  = 000C
{00000C91} Added   000C@284A + 0001@2848  = 000D
{00000C97} Added   000D@284A + 0001@2848  = 000E
{00000CB3} Added   000E@284A - 000E@284A  = 0000
{00000CCE} Added   011F@26A4 - 011F@26A4  = 0000
{00000CD4} Added   0000@26A4 + 010E@253E  = 010E
{00000CDA} Added   010E@26A4 + 0012@2688  = 0120
{00000CE3} Added   006D@265E - 006D@265E  = 0000
{00000CEC} Added   011F@29D6 - 011F@29D6  = 0000
{00000CF2} Added   0000@29D6 + 0120@26A4  = 0120
#{0D1A}: [FFCF]@0000 = [0000]@0000 - [0031]@122C
#{0EAA}: [0000]@122C = [0031]@122C - [0031]@122C
#{0EB6}: [0031]@122C = [0000]@122C - [FFCF]@0000
{00000CF8} Added   0000@265E + 0031@122C  = 0031
{00000D01} Added   002D@2E20 - 002D@2E20  = 0000
{00000D07} Added   0000@2E20 + 0031@265E  = 0031
{00000D10} Added   0031@2E20 - 0040@26EA  = FFF1
{00000D19} Added   002C@2E12 - 002C@2E12  = 0000
{00000D1F} Added   0000@2E12 + FFF1@2E20  = FFF1
{00000D36} Added   0000@2AEA - FFF1@2E12  = 000F
{00000D44} Added   0000@2AE6 + 000F@2AEA  = 000F
{00000D4D} Added   000E@2AF0 - 000E@2AF0  = 0000
{00000D53} Added   0000@2AF0 + 000E@2AEE  = 000E
{00000D5C} Added   0104@2AF2 - 0104@2AF2  = 0000
{00000D62} Added   0000@2AF2 + 0104@2AEC  = 0104
{00000D6B} Added   000F@2AE6 - 0001@2AD2  = 000E
{00000D86} Added   000E@2AE6 - 000E@2AE6  = 0000
{00000D8B} Added   0000@2AE6 + 0001@2B12  = 0001
{00000D98} Added   0000@2AE8 + 0001@2AE6  = 0001
{00000D9E} Added   0001@2AE8 + 0001@2AE6  = 0002
{00000DA4} Added   0002@2AE8 + 0001@2AE6  = 0003
{00000DAA} Added   0003@2AE8 + 0001@2AE6  = 0004
{00000DB0} Added   0004@2AE8 + 0001@2AE6  = 0005
{00000DB6} Added   0005@2AE8 + 0001@2AE6  = 0006
{00000DBC} Added   0006@2AE8 + 0001@2AE6  = 0007
{00000DC2} Added   0007@2AE8 + 0001@2AE6  = 0008
{00000DC8} Added   0008@2AE8 + 0001@2AE6  = 0009
{00000DCE} Added   0009@2AE8 + 0001@2AE6  = 000A
{00000DD4} Added   000A@2AE8 + 0001@2AE6  = 000B
{00000DDA} Added   000B@2AE8 + 0001@2AE6  = 000C
{00000DE0} Added   000C@2AE8 + 0001@2AE6  = 000D
{00000DE6} Added   000D@2AE8 + 0001@2AE6  = 000E
{00000E02} Added   000E@2AE8 - 000E@2AE8  = 0000
{00000F22} Added   006D@3262 - 006D@3262  = 0000
{00000F28} Added   0000@3262 + 0031@265E  = 0031
{00000F3A} Added   006C@3254 - 006C@3254  = 0000
{00000F40} Added   0000@3254 + 0031@3262  = 0031
{00000F6E} Added   000E@2F32 - 000E@2F32  = 0000
{00000F74} Added   0000@2F32 + 000E@2F30  = 000E
{00000F7D} Added   0104@2F34 - 0104@2F34  = 0000
{00000F83} Added   0000@2F34 + 0104@2F2E  = 0104
{00000F8C} Added   0000@2F28 - 0001@2F14  = FFFF
{00000FAC} Added   FFFF@2F28 + 0001@2F54  = 0000
{00001031} Added   0031@3254 - 0001@305E  = 0030
{00001066} Added   000E@3122 - 000E@3122  = 0000
{0000106C} Added   0000@3122 + 000E@3120  = 000E
{00001075} Added   0006@3124 - 0006@3124  = 0000
{0000107B} Added   0000@3124 + 0006@311E  = 0006
{00001084} Added   0000@3118 - 0001@3104  = FFFF
{000010A4} Added   FFFF@3118 + 0001@3144  = 0000
{00001140} Added   05FB@267A + 0031@265E  = 062C
{00001158} Added   0012@2688 + 0001@32AC  = 0013
{00000BC1} Added   FFD2@2978 - FFD2@2978  = 0000
{00000BC7} Added   0000@2978 + 0013@2688  = 0013
{00000BD0} Added   0013@2978 - 0040@25CE  = FFD3
{00000BD9} Added   002E@284C - 002E@284C  = 0000
{00000BE2} Added   0001@2848 - 0001@2848  = 0000
{00000BE7} Added   0000@284C - FFD3@2978  = 002D
{00000BF5} Added   0000@2848 + 002D@284C  = 002D
{00000BFE} Added   000E@2852 - 000E@2852  = 0000
{00000C04} Added   0000@2852 + 000E@2850  = 000E
{00000C0D} Added   0006@2854 - 0006@2854  = 0000
{00000C13} Added   0000@2854 + 0006@284E  = 0006
